Product_ID,Machine_ID,Machine_Status,Queue_Length,Processing_Time,Worker_Available,Shift,Material_Type,Temperature,Previous_Wait_Time,Current_Wait_Time,Next_Machine,Recommended_Machine,Expected_Waiting_Time,Worker_Status,Machine_Load,Shift_Code,Queue_Category,Temperature_Level,Bottleneck_Flag,Delay_Level
P0308,Lathe_M1,Busy,4,41,No,Morning,Bearing_Steel_Chrome,67,29,56,Polishing_M3,Lathe_M1,25,0,1,0,Low,Warm,0,High
P0189,Lathe_M1,Maintenance,23,32,No,Night,Bearing_Stainless,60,21,22,Packaging_Line,Polishing_M3,25,0,2,2,High,Warm,1,High
P0207,Grinding_M2,Idle,2,8,No,Morning,Bearing_Stainless,38,8,30,Grinding_M2,Lathe_M1,8,0,0,0,Low,Normal,0,Low
P0002,Polishing_M3,Busy,23,20,Yes,Evening,Bearing_Stainless,44,16,11,Packaging_Line,Polishing_M3,26,1,1,,High,Normal,1,High
P0394,Grinding_M2,Maintenance,16,26,No,Morning,Bearing_Stainless,46,23,16,Packaging_Line,Grinding_M2,18,0,2,0,High,Normal,1,Medium
P0283,Polishing_M3,Overloaded,23,19,Yes,Morning,Ceramic_Hybrid,61,17,9,Grinding_M2,Assembly_M4,2,1,3,0,High,Warm,1,Low
P0465,Assembly_M4,Overloaded,19,32,Yes,Morning,Bearing_Steel_Chrome,81,10,58,Assembly_M4,Assembly_M4,27,1,3,0,High,Hot,1,High
P0260,Lathe_M1,Overloaded,8,40,No,Evening,Bearing_Steel_Chrome,71,12,5,Packaging_Line,Lathe_M1,18,0,3,,Medium,Hot,0,Medium
P0391,Assembly_M4,Idle,0,12,Yes,Night,Bearing_Stainless,81,17,32,Grinding_M2,Grinding_M2,22,1,0,2,Low,Hot,0,High
P0152,Polishing_M3,Maintenance,17,26,No,Evening,Bearing_Stainless,65,13,23,Packaging_Line,Assembly_M4,25,0,2,,High,Warm,1,High
P0073,Lathe_M1,Overloaded,17,9,Yes,Evening,Bearing_Steel_Chrome,83,3,43,Grinding_M2,Assembly_M4,27,1,3,,High,Hot,1,High
P0105,Lathe_M1,Maintenance,9,11,Yes,Evening,Bearing_Stainless,84,6,51,Assembly_M4,Assembly_M4,20,1,2,,Medium,Hot,0,High
P0273,Grinding_M2,Maintenance,19,19,Yes,Morning,Bearing_Steel_Chrome,66,25,30,Packaging_Line,Polishing_M3,29,1,2,0,High,Warm,1,High
P0158,Grinding_M2,Busy,13,30,Yes,Evening,Bearing_Stainless,82,11,21,Grinding_M2,Polishing_M3,21,1,1,,Medium,Hot,0,High
P0258,Polishing_M3,Maintenance,13,6,Yes,Evening,Bearing_Steel_Chrome,72,14,31,Polishing_M3,Grinding_M2,9,1,2,,Medium,Hot,0,Low
P0171,Polishing_M3,Maintenance,6,14,No,Morning,Bearing_Stainless,80,23,13,Polishing_M3,Polishing_M3,22,0,2,0,Medium,Hot,0,High
P0024,Assembly_M4,Maintenance,22,11,No,Evening,Bearing_Steel_Chrome,72,10,31,Grinding_M2,Assembly_M4,24,0,2,,High,Hot,1,High
P0335,Assembly_M4,Idle,16,24,Yes,Evening,Bearing_Steel_Chrome,31,12,44,Polishing_M3,Polishing_M3,7,1,0,,High,Normal,1,Low
P0107,Assembly_M4,Maintenance,18,24,No,Night,Bearing_Steel_Chrome,68,8,44,Assembly_M4,Grinding_M2,7,0,2,2,High,Warm,1,Low
P0112,Assembly_M4,Maintenance,5,29,Yes,Evening,Ceramic_Hybrid,65,28,17,Grinding_M2,Polishing_M3,7,1,2,,Medium,Warm,0,Low
P0265,Assembly_M4,Idle,7,26,Yes,Morning,Ceramic_Hybrid,73,18,52,Assembly_M4,Polishing_M3,22,1,0,0,Medium,Hot,0,High
P0399,Grinding_M2,Overloaded,1,12,Yes,Evening,Bearing_Steel_Chrome,73,14,22,Polishing_M3,Assembly_M4,24,1,3,,Low,Hot,0,High
P0103,Assembly_M4,Busy,21,6,No,Night,Bearing_Stainless,26,28,18,Packaging_Line,Polishing_M3,16,0,1,2,High,Normal,1,Medium
P0398,Lathe_M1,Overloaded,6,16,Yes,Night,Ceramic_Hybrid,56,29,59,Assembly_M4,Assembly_M4,28,1,3,2,Medium,Warm,0,High
P0231,Lathe_M1,Maintenance,13,29,No,Evening,Ceramic_Hybrid,28,27,40,Assembly_M4,Polishing_M3,18,0,2,,Medium,Normal,0,Medium
P0131,Grinding_M2,Maintenance,2,5,Yes,Night,Ceramic_Hybrid,41,8,52,Grinding_M2,Grinding_M2,5,1,2,2,Low,Normal,0,Low
P0426,Polishing_M3,Idle,18,43,Yes,Evening,Bearing_Steel_Chrome,70,3,39,Packaging_Line,Grinding_M2,17,1,0,,High,Hot,1,Medium
P0234,Grinding_M2,Idle,15,44,Yes,Night,Bearing_Steel_Chrome,74,16,43,Polishing_M3,Grinding_M2,27,1,0,2,High,Hot,1,High
P0247,Lathe_M1,Busy,8,42,Yes,Evening,Bearing_Stainless,74,19,29,Packaging_Line,Assembly_M4,26,1,1,,Medium,Hot,0,High
P0311,Lathe_M1,Maintenance,23,18,Yes,Evening,Bearing_Steel_Chrome,38,15,29,Grinding_M2,Polishing_M3,4,1,2,,High,Normal,1,Low
P0081,Polishing_M3,Busy,3,19,No,Evening,Ceramic_Hybrid,56,19,18,Packaging_Line,Grinding_M2,26,0,1,,Low,Warm,0,High
P0017,Polishing_M3,Idle,0,24,Yes,Evening,Ceramic_Hybrid,34,11,28,Grinding_M2,Grinding_M2,2,1,0,,Low,Normal,0,Low
P0300,Grinding_M2,Idle,7,5,Yes,Morning,Ceramic_Hybrid,57,5,11,Packaging_Line,Lathe_M1,9,1,0,0,Medium,Warm,0,Low
P0049,Polishing_M3,Idle,15,9,No,Evening,Bearing_Stainless,58,29,27,Grinding_M2,Lathe_M1,11,0,0,,High,Warm,1,Medium
P0217,Lathe_M1,Busy,17,29,No,Evening,Bearing_Steel_Chrome,81,20,17,Polishing_M3,Lathe_M1,24,0,1,,High,Hot,1,High
P0205,Grinding_M2,Maintenance,10,21,Yes,Evening,Ceramic_Hybrid,61,14,31,Grinding_M2,Lathe_M1,20,1,2,,Medium,Warm,0,High
P0150,Grinding_M2,Idle,0,36,Yes,Evening,Bearing_Stainless,32,25,33,Polishing_M3,Polishing_M3,8,1,0,,Low,Normal,0,Low
P0470,Polishing_M3,Maintenance,18,10,Yes,Morning,Bearing_Stainless,68,29,43,Polishing_M3,Polishing_M3,16,1,2,0,High,Warm,1,Medium
P0401,Assembly_M4,Maintenance,8,25,Yes,Night,Bearing_Steel_Chrome,81,23,46,Polishing_M3,Lathe_M1,10,1,2,2,Medium,Hot,0,Medium
P0380,Assembly_M4,Overloaded,9,33,No,Morning,Bearing_Steel_Chrome,40,2,21,Assembly_M4,Polishing_M3,26,0,3,0,Medium,Normal,0,High
P0056,Grinding_M2,Idle,20,23,Yes,Evening,Ceramic_Hybrid,77,22,21,Polishing_M3,Assembly_M4,14,1,0,,High,Hot,1,Medium
P0093,Lathe_M1,Idle,7,25,Yes,Evening,Bearing_Steel_Chrome,77,10,44,Assembly_M4,Lathe_M1,13,1,0,,Medium,Hot,0,Medium
P0153,Assembly_M4,Busy,16,23,Yes,Evening,Ceramic_Hybrid,84,8,21,Packaging_Line,Assembly_M4,1,1,1,,High,Hot,1,Low
P0203,Polishing_M3,Idle,4,10,No,Morning,Ceramic_Hybrid,50,3,36,Assembly_M4,Polishing_M3,25,0,0,0,Low,Warm,0,High
P0106,Assembly_M4,Overloaded,15,9,No,Morning,Bearing_Stainless,61,13,39,Grinding_M2,Assembly_M4,16,0,3,0,High,Warm,1,Medium
P0155,Lathe_M1,Maintenance,5,19,No,Evening,Bearing_Stainless,39,17,24,Grinding_M2,Grinding_M2,13,0,2,,Medium,Normal,0,Medium
P0023,Lathe_M1,Busy,11,35,Yes,Night,Bearing_Steel_Chrome,58,4,13,Polishing_M3,Grinding_M2,11,1,1,2,Medium,Warm,0,Medium
P0396,Lathe_M1,Overloaded,10,29,No,Morning,Ceramic_Hybrid,46,11,50,Grinding_M2,Polishing_M3,9,0,3,0,Medium,Normal,0,Low
P0133,Lathe_M1,Idle,19,25,Yes,Morning,Bearing_Stainless,34,23,33,Polishing_M3,Grinding_M2,9,1,0,0,High,Normal,1,Low
P0106,Grinding_M2,Busy,4,44,Yes,Morning,Bearing_Stainless,35,2,57,Grinding_M2,Lathe_M1,10,1,1,0,Low,Normal,0,Medium
P0079,Polishing_M3,Overloaded,0,43,No,Morning,Bearing_Steel_Chrome,84,15,9,Polishing_M3,Polishing_M3,17,0,3,0,Low,Hot,0,Medium
P0146,Polishing_M3,Busy,21,30,Yes,Evening,Ceramic_Hybrid,77,7,36,Assembly_M4,Grinding_M2,16,1,1,,High,Hot,1,Medium
P0320,Grinding_M2,Idle,10,14,Yes,Morning,Bearing_Stainless,71,8,59,Polishing_M3,Assembly_M4,2,1,0,0,Medium,Hot,0,Low
P0471,Grinding_M2,Maintenance,11,20,Yes,Morning,Ceramic_Hybrid,62,4,6,Grinding_M2,Polishing_M3,20,1,2,0,Medium,Warm,0,High
P0289,Grinding_M2,Busy,4,15,Yes,Evening,Bearing_Stainless,82,26,39,Grinding_M2,Grinding_M2,3,1,1,,Low,Hot,0,Low
P0451,Lathe_M1,Maintenance,21,41,No,Night,Bearing_Stainless,46,24,15,Assembly_M4,Grinding_M2,3,0,2,2,High,Normal,1,Low
P0488,Lathe_M1,Busy,12,12,Yes,Morning,Bearing_Stainless,44,11,38,Packaging_Line,Grinding_M2,4,1,1,0,Medium,Normal,0,Low
P0039,Assembly_M4,Maintenance,17,8,No,Night,Bearing_Stainless,44,27,13,Assembly_M4,Grinding_M2,16,0,2,2,High,Normal,1,Medium
P0034,Lathe_M1,Maintenance,5,29,Yes,Night,Bearing_Stainless,28,10,49,Grinding_M2,Grinding_M2,9,1,2,2,Medium,Normal,0,Low
P0462,Assembly_M4,Overloaded,5,23,Yes,Night,Bearing_Steel_Chrome,38,22,19,Polishing_M3,Assembly_M4,3,1,3,2,Medium,Normal,0,Low
P0229,Lathe_M1,Idle,4,20,Yes,Evening,Bearing_Stainless,38,10,51,Polishing_M3,Assembly_M4,7,1,0,,Low,Normal,0,Low
P0066,Assembly_M4,Overloaded,13,10,No,Evening,Bearing_Steel_Chrome,45,16,56,Packaging_Line,Polishing_M3,8,0,3,,Medium,Normal,0,Low
P0197,Lathe_M1,Idle,1,44,Yes,Night,Bearing_Stainless,25,27,53,Grinding_M2,Assembly_M4,19,1,0,2,Low,Normal,0,Medium
P0415,Grinding_M2,Busy,4,34,Yes,Night,Ceramic_Hybrid,46,21,20,Polishing_M3,Polishing_M3,7,1,1,2,Low,Normal,0,Low
P0162,Grinding_M2,Overloaded,6,6,Yes,Morning,Bearing_Steel_Chrome,71,15,35,Grinding_M2,Lathe_M1,18,1,3,0,Medium,Hot,0,Medium
P0182,Grinding_M2,Overloaded,8,18,No,Morning,Bearing_Stainless,29,12,44,Grinding_M2,Polishing_M3,5,0,3,0,Medium,Normal,0,Low
P0108,Grinding_M2,Busy,10,9,Yes,Evening,Bearing_Steel_Chrome,73,23,36,Grinding_M2,Assembly_M4,4,1,1,,Medium,Hot,0,Low
P0249,Assembly_M4,Idle,14,23,No,Evening,Ceramic_Hybrid,46,3,21,Polishing_M3,Polishing_M3,12,0,0,,Medium,Normal,0,Medium
P0355,Polishing_M3,Idle,24,21,Yes,Morning,Ceramic_Hybrid,34,29,22,Polishing_M3,Polishing_M3,19,1,0,0,High,Normal,1,Medium
P0322,Polishing_M3,Busy,17,36,Yes,Night,Bearing_Steel_Chrome,38,25,20,Assembly_M4,Assembly_M4,18,1,1,2,High,Normal,1,Medium
P0253,Lathe_M1,Maintenance,17,20,No,Night,Bearing_Stainless,41,8,16,Polishing_M3,Grinding_M2,2,0,2,2,High,Normal,1,Low
P0451,Grinding_M2,Idle,9,9,No,Evening,Bearing_Steel_Chrome,45,4,23,Assembly_M4,Lathe_M1,13,0,0,,Medium,Normal,0,Medium
P0085,Polishing_M3,Maintenance,11,39,No,Evening,Bearing_Stainless,30,15,8,Grinding_M2,Polishing_M3,13,0,2,,Medium,Normal,0,Medium
P0326,Polishing_M3,Idle,18,22,Yes,Evening,Ceramic_Hybrid,53,4,56,Packaging_Line,Assembly_M4,6,1,0,,High,Warm,1,Low
P0070,Assembly_M4,Idle,15,24,Yes,Night,Ceramic_Hybrid,48,4,48,Assembly_M4,Assembly_M4,19,1,0,2,High,Normal,1,Medium
P0247,Grinding_M2,Idle,18,8,No,Evening,Bearing_Steel_Chrome,57,3,17,Assembly_M4,Polishing_M3,26,0,0,,High,Warm,1,High
P0042,Assembly_M4,Idle,12,34,Yes,Morning,Bearing_Steel_Chrome,58,20,58,Assembly_M4,Lathe_M1,24,1,0,0,Medium,Warm,0,High
P0387,Lathe_M1,Idle,15,37,No,Night,Ceramic_Hybrid,65,18,14,Packaging_Line,Grinding_M2,18,0,0,2,High,Warm,1,Medium
P0388,Polishing_M3,Maintenance,18,11,Yes,Night,Bearing_Stainless,81,20,28,Polishing_M3,Polishing_M3,15,1,2,2,High,Hot,1,Medium
P0451,Grinding_M2,Busy,8,27,Yes,Morning,Bearing_Steel_Chrome,76,21,8,Polishing_M3,Polishing_M3,6,1,1,0,Medium,Hot,0,Low
P0045,Polishing_M3,Idle,3,9,Yes,Morning,Ceramic_Hybrid,65,13,27,Packaging_Line,Assembly_M4,8,1,0,0,Low,Warm,0,Low
P0088,Assembly_M4,Busy,20,41,Yes,Evening,Bearing_Stainless,35,24,15,Grinding_M2,Polishing_M3,13,1,1,,High,Normal,1,Medium
P0471,Polishing_M3,Busy,13,12,No,Evening,Bearing_Steel_Chrome,49,19,55,Polishing_M3,Lathe_M1,12,0,1,,Medium,Normal,0,Medium
P0245,Polishing_M3,Busy,11,22,Yes,Night,Bearing_Steel_Chrome,34,8,54,Grinding_M2,Lathe_M1,12,1,1,2,Medium,Normal,0,Medium
P0378,Lathe_M1,Idle,13,19,Yes,Evening,Bearing_Steel_Chrome,40,3,34,Polishing_M3,Grinding_M2,18,1,0,,Medium,Normal,0,Medium
P0083,Polishing_M3,Maintenance,11,17,Yes,Morning,Ceramic_Hybrid,44,18,54,Polishing_M3,Assembly_M4,3,1,2,0,Medium,Normal,0,Low
P0437,Lathe_M1,Busy,22,37,No,Morning,Ceramic_Hybrid,62,4,55,Polishing_M3,Assembly_M4,4,0,1,0,High,Warm,1,Low
P0249,Lathe_M1,Overloaded,19,7,No,Evening,Bearing_Stainless,32,9,36,Grinding_M2,Assembly_M4,29,0,3,,High,Normal,1,High
P0426,Lathe_M1,Maintenance,6,6,No,Morning,Bearing_Stainless,45,7,32,Assembly_M4,Grinding_M2,16,0,2,0,Medium,Normal,0,Medium
P0363,Polishing_M3,Busy,9,40,Yes,Night,Bearing_Stainless,56,14,46,Polishing_M3,Assembly_M4,21,1,1,2,Medium,Warm,0,High
P0089,Grinding_M2,Overloaded,13,13,No,Morning,Bearing_Stainless,35,24,54,Packaging_Line,Grinding_M2,11,0,3,0,Medium,Normal,0,Medium
P0439,Grinding_M2,Busy,16,6,Yes,Morning,Bearing_Stainless,27,12,54,Grinding_M2,Lathe_M1,27,1,1,0,High,Normal,1,High
P0330,Polishing_M3,Overloaded,2,19,Yes,Evening,Bearing_Stainless,67,12,35,Polishing_M3,Grinding_M2,28,1,3,,Low,Warm,0,High
P0367,Lathe_M1,Maintenance,24,24,No,Evening,Bearing_Stainless,52,26,15,Grinding_M2,Grinding_M2,19,0,2,,High,Warm,1,Medium
P0236,Grinding_M2,Maintenance,0,9,No,Night,Bearing_Stainless,34,11,50,Assembly_M4,Assembly_M4,2,0,2,2,Low,Normal,0,Low
P0487,Assembly_M4,Busy,3,6,No,Night,Bearing_Steel_Chrome,42,14,55,Assembly_M4,Polishing_M3,5,0,1,2,Low,Normal,0,Low
P0093,Lathe_M1,Overloaded,19,6,No,Morning,Bearing_Stainless,35,27,54,Assembly_M4,Polishing_M3,6,0,3,0,High,Normal,1,Low
P0052,Assembly_M4,Busy,22,32,Yes,Evening,Ceramic_Hybrid,34,23,59,Polishing_M3,Grinding_M2,17,1,1,,High,Normal,1,Medium
P0154,Grinding_M2,Busy,21,23,Yes,Evening,Ceramic_Hybrid,41,25,40,Polishing_M3,Assembly_M4,26,1,1,,High,Normal,1,High
P0158,Polishing_M3,Overloaded,23,40,Yes,Evening,Bearing_Steel_Chrome,52,15,40,Polishing_M3,Polishing_M3,6,1,3,,High,Warm,1,Low
P0177,Assembly_M4,Overloaded,8,25,Yes,Night,Bearing_Stainless,36,27,34,Assembly_M4,Assembly_M4,8,1,3,2,Medium,Normal,0,Low
P0292,Lathe_M1,Idle,23,8,No,Evening,Ceramic_Hybrid,55,28,29,Assembly_M4,Grinding_M2,5,0,0,,High,Warm,1,Low
P0194,Grinding_M2,Maintenance,5,9,Yes,Evening,Ceramic_Hybrid,75,28,12,Packaging_Line,Grinding_M2,9,1,2,,Medium,Hot,0,Low
P0102,Assembly_M4,Overloaded,14,40,Yes,Night,Bearing_Steel_Chrome,81,10,11,Grinding_M2,Polishing_M3,8,1,3,2,Medium,Hot,0,Low
P0117,Polishing_M3,Overloaded,14,19,No,Night,Bearing_Stainless,61,20,43,Polishing_M3,Lathe_M1,6,0,3,2,Medium,Warm,0,Low
P0201,Polishing_M3,Idle,18,32,No,Night,Ceramic_Hybrid,41,11,23,Grinding_M2,Lathe_M1,11,0,0,2,High,Normal,1,Medium
P0298,Grinding_M2,Maintenance,14,14,Yes,Evening,Ceramic_Hybrid,67,24,7,Packaging_Line,Lathe_M1,3,1,2,,Medium,Warm,0,Low
P0157,Assembly_M4,Maintenance,17,29,Yes,Evening,Bearing_Steel_Chrome,67,21,33,Packaging_Line,Polishing_M3,22,1,2,,High,Warm,1,High
P0142,Grinding_M2,Maintenance,17,19,Yes,Evening,Ceramic_Hybrid,63,11,25,Packaging_Line,Lathe_M1,23,1,2,,High,Warm,1,High
P0278,Assembly_M4,Overloaded,19,33,No,Evening,Bearing_Stainless,56,11,17,Packaging_Line,Grinding_M2,15,0,3,,High,Warm,1,Medium
P0348,Assembly_M4,Idle,22,27,No,Night,Bearing_Steel_Chrome,55,5,56,Assembly_M4,Polishing_M3,17,0,0,2,High,Warm,1,Medium
P0452,Lathe_M1,Overloaded,2,25,Yes,Morning,Bearing_Steel_Chrome,77,3,8,Packaging_Line,Assembly_M4,1,1,3,0,Low,Hot,0,Low
P0474,Grinding_M2,Busy,14,37,Yes,Night,Bearing_Stainless,30,8,23,Assembly_M4,Lathe_M1,12,1,1,2,Medium,Normal,0,Medium
P0358,Assembly_M4,Maintenance,0,43,Yes,Evening,Bearing_Steel_Chrome,43,14,30,Assembly_M4,Assembly_M4,12,1,2,,Low,Normal,0,Medium
P0386,Assembly_M4,Busy,11,26,No,Morning,Bearing_Steel_Chrome,37,29,18,Polishing_M3,Assembly_M4,22,0,1,0,Medium,Normal,0,High
P0137,Assembly_M4,Idle,11,24,Yes,Morning,Bearing_Stainless,68,28,42,Packaging_Line,Assembly_M4,27,1,0,0,Medium,Warm,0,High
P0341,Grinding_M2,Busy,9,38,No,Evening,Ceramic_Hybrid,63,10,48,Grinding_M2,Grinding_M2,5,0,1,,Medium,Warm,0,Low
P0094,Grinding_M2,Maintenance,0,19,No,Evening,Ceramic_Hybrid,56,9,37,Assembly_M4,Lathe_M1,18,0,2,,Low,Warm,0,Medium
P0315,Lathe_M1,Maintenance,12,33,No,Evening,Bearing_Steel_Chrome,56,2,9,Assembly_M4,Lathe_M1,18,0,2,,Medium,Warm,0,Medium
P0199,Assembly_M4,Idle,15,14,No,Morning,Bearing_Stainless,60,2,27,Polishing_M3,Assembly_M4,8,0,0,0,High,Warm,1,Low
P0205,Lathe_M1,Overloaded,4,38,No,Morning,Ceramic_Hybrid,48,18,35,Assembly_M4,Grinding_M2,7,0,3,0,Low,Normal,0,Low
P0072,Lathe_M1,Maintenance,16,32,Yes,Evening,Ceramic_Hybrid,62,23,19,Packaging_Line,Lathe_M1,5,1,2,,High,Warm,1,Low
P0280,Assembly_M4,Maintenance,14,29,Yes,Evening,Bearing_Stainless,77,22,59,Polishing_M3,Grinding_M2,6,1,2,,Medium,Hot,0,Low
P0430,Lathe_M1,Busy,1,31,No,Morning,Ceramic_Hybrid,73,22,8,Grinding_M2,Assembly_M4,12,0,1,0,Low,Hot,0,Medium
P0099,Grinding_M2,Busy,18,6,Yes,Evening,Bearing_Steel_Chrome,50,3,18,Polishing_M3,Assembly_M4,15,1,1,,High,Warm,1,Medium
P0360,Polishing_M3,Idle,19,38,Yes,Evening,Bearing_Steel_Chrome,60,20,13,Packaging_Line,Lathe_M1,7,1,0,,High,Warm,1,Low
P0274,Assembly_M4,Overloaded,12,31,No,Morning,Bearing_Stainless,68,4,17,Assembly_M4,Grinding_M2,15,0,3,0,Medium,Warm,0,Medium
P0016,Grinding_M2,Idle,13,13,Yes,Night,Bearing_Steel_Chrome,69,24,58,Assembly_M4,Polishing_M3,4,1,0,2,Medium,Warm,0,Low
P0352,Lathe_M1,Busy,20,44,No,Evening,Ceramic_Hybrid,27,3,23,Packaging_Line,Assembly_M4,28,0,1,,High,Normal,1,High
P0014,Assembly_M4,Idle,22,44,Yes,Night,Bearing_Stainless,73,14,11,Packaging_Line,Grinding_M2,9,1,0,2,High,Hot,1,Low
P0002,Polishing_M3,Overloaded,11,18,Yes,Evening,Bearing_Steel_Chrome,70,16,7,Assembly_M4,Grinding_M2,15,1,3,,Medium,Hot,0,Medium
P0416,Lathe_M1,Idle,18,28,Yes,Evening,Ceramic_Hybrid,76,15,12,Grinding_M2,Assembly_M4,5,1,0,,High,Hot,1,Low
P0242,Lathe_M1,Maintenance,18,8,No,Night,Bearing_Stainless,38,17,24,Polishing_M3,Lathe_M1,24,0,2,2,High,Normal,1,High
P0176,Lathe_M1,Busy,5,35,No,Night,Bearing_Stainless,30,4,19,Polishing_M3,Lathe_M1,29,0,1,2,Medium,Normal,0,High
P0169,Lathe_M1,Idle,2,15,No,Morning,Bearing_Steel_Chrome,27,29,14,Packaging_Line,Lathe_M1,18,0,0,0,Low,Normal,0,Medium
P0480,Grinding_M2,Maintenance,0,20,No,Morning,Bearing_Stainless,83,11,37,Grinding_M2,Grinding_M2,4,0,2,0,Low,Hot,0,Low
P0016,Lathe_M1,Busy,2,9,No,Morning,Bearing_Stainless,36,26,48,Polishing_M3,Grinding_M2,13,0,1,0,Low,Normal,0,Medium
P0308,Assembly_M4,Idle,23,36,No,Evening,Ceramic_Hybrid,40,14,41,Assembly_M4,Lathe_M1,24,0,0,,High,Normal,1,High
P0339,Lathe_M1,Maintenance,3,25,Yes,Night,Ceramic_Hybrid,71,13,55,Assembly_M4,Grinding_M2,21,1,2,2,Low,Hot,0,High
P0329,Assembly_M4,Overloaded,18,25,Yes,Morning,Bearing_Stainless,67,22,10,Grinding_M2,Assembly_M4,9,1,3,0,High,Warm,1,Low
P0480,Lathe_M1,Maintenance,0,16,Yes,Morning,Bearing_Stainless,82,15,10,Packaging_Line,Assembly_M4,1,1,2,0,Low,Hot,0,Low
P0068,Lathe_M1,Busy,21,38,Yes,Morning,Bearing_Steel_Chrome,80,12,7,Grinding_M2,Assembly_M4,10,1,1,0,High,Hot,1,Medium
P0030,Grinding_M2,Maintenance,5,10,Yes,Night,Bearing_Stainless,44,22,6,Assembly_M4,Polishing_M3,26,1,2,2,Medium,Normal,0,High
P0112,Polishing_M3,Maintenance,23,36,Yes,Night,Bearing_Stainless,34,24,10,Assembly_M4,Assembly_M4,23,1,2,2,High,Normal,1,High
P0461,Lathe_M1,Busy,16,34,Yes,Morning,Ceramic_Hybrid,38,6,59,Assembly_M4,Grinding_M2,17,1,1,0,High,Normal,1,Medium
P0153,Grinding_M2,Overloaded,1,26,Yes,Evening,Ceramic_Hybrid,55,8,45,Grinding_M2,Lathe_M1,21,1,3,,Low,Warm,0,High
P0481,Grinding_M2,Idle,15,24,No,Evening,Bearing_Steel_Chrome,67,13,51,Grinding_M2,Grinding_M2,18,0,0,,High,Warm,1,Medium
P0283,Polishing_M3,Maintenance,18,36,No,Night,Bearing_Steel_Chrome,39,6,15,Polishing_M3,Assembly_M4,15,0,2,2,High,Normal,1,Medium
P0333,Assembly_M4,Busy,17,8,Yes,Evening,Bearing_Steel_Chrome,73,5,52,Packaging_Line,Polishing_M3,23,1,1,,High,Hot,1,High
P0069,Polishing_M3,Busy,14,7,No,Evening,Bearing_Steel_Chrome,56,11,44,Packaging_Line,Polishing_M3,6,0,1,,Medium,Warm,0,Low
P0257,Lathe_M1,Maintenance,21,18,No,Evening,Ceramic_Hybrid,41,22,55,Grinding_M2,Grinding_M2,16,0,2,,High,Normal,1,Medium
P0448,Assembly_M4,Overloaded,14,19,Yes,Morning,Bearing_Stainless,25,25,59,Packaging_Line,Assembly_M4,23,1,3,0,Medium,Normal,0,High
P0128,Polishing_M3,Overloaded,11,14,No,Evening,Bearing_Steel_Chrome,70,11,46,Polishing_M3,Grinding_M2,20,0,3,,Medium,Hot,0,High
P0119,Assembly_M4,Busy,10,20,No,Evening,Bearing_Stainless,33,16,18,Packaging_Line,Polishing_M3,19,0,1,,Medium,Normal,0,Medium
P0300,Lathe_M1,Idle,8,40,No,Night,Bearing_Stainless,77,8,58,Packaging_Line,Grinding_M2,26,0,0,2,Medium,Hot,0,High
P0070,Lathe_M1,Overloaded,7,28,Yes,Night,Ceramic_Hybrid,32,20,51,Packaging_Line,Grinding_M2,16,1,3,2,Medium,Normal,0,Medium
P0085,Assembly_M4,Idle,21,13,Yes,Evening,Bearing_Stainless,82,27,48,Packaging_Line,Lathe_M1,16,1,0,,High,Hot,1,Medium
P0495,Assembly_M4,Maintenance,3,41,Yes,Morning,Bearing_Stainless,32,2,32,Packaging_Line,Grinding_M2,6,1,2,0,Low,Normal,0,Low
P0302,Grinding_M2,Idle,14,40,No,Night,Ceramic_Hybrid,77,12,9,Packaging_Line,Assembly_M4,18,0,0,2,Medium,Hot,0,Medium
P0285,Assembly_M4,Maintenance,23,22,No,Night,Bearing_Steel_Chrome,44,29,17,Assembly_M4,Assembly_M4,5,0,2,2,High,Normal,1,Low
P0007,Polishing_M3,Busy,0,26,Yes,Evening,Ceramic_Hybrid,42,15,9,Polishing_M3,Lathe_M1,6,1,1,,Low,Normal,0,Low
P0268,Polishing_M3,Idle,23,29,Yes,Evening,Bearing_Steel_Chrome,53,29,20,Polishing_M3,Lathe_M1,22,1,0,,High,Warm,1,High
P0080,Grinding_M2,Maintenance,20,16,Yes,Morning,Bearing_Steel_Chrome,44,19,38,Grinding_M2,Polishing_M3,23,1,2,0,High,Normal,1,High
P0153,Lathe_M1,Maintenance,20,27,No,Morning,Ceramic_Hybrid,69,28,53,Grinding_M2,Polishing_M3,17,0,2,0,High,Warm,1,Medium
P0380,Grinding_M2,Busy,15,25,No,Night,Ceramic_Hybrid,74,9,35,Grinding_M2,Grinding_M2,3,0,1,2,High,Hot,1,Low
P0154,Lathe_M1,Busy,16,30,Yes,Night,Ceramic_Hybrid,47,7,32,Packaging_Line,Polishing_M3,8,1,1,2,High,Normal,1,Low
P0078,Assembly_M4,Idle,22,12,Yes,Night,Ceramic_Hybrid,43,7,33,Packaging_Line,Polishing_M3,23,1,0,2,High,Normal,1,High
P0427,Assembly_M4,Overloaded,14,36,Yes,Night,Ceramic_Hybrid,34,28,53,Polishing_M3,Polishing_M3,1,1,3,2,Medium,Normal,0,Low
P0466,Lathe_M1,Overloaded,6,33,Yes,Morning,Ceramic_Hybrid,83,14,7,Polishing_M3,Grinding_M2,19,1,3,0,Medium,Hot,0,Medium
P0173,Grinding_M2,Busy,14,41,No,Evening,Bearing_Stainless,55,12,26,Grinding_M2,Polishing_M3,18,0,1,,Medium,Warm,0,Medium
